Route_ID,Pallet_ID,Timestamp,Latitude,Longitude
0_Austin_San Diego,K91360,19:14,32.753206,-117.011886
0_Austin_San Diego,O11404,19:14,32.753206,-117.011886
0_Austin_San Diego,J01251,19:14,32.753206,-117.011886
0_Austin_San Diego,Q0324,17:45,32.820637,-116.587034
0_Austin_San Diego,R01221,23:32,32.84242,-113.306088
0_Austin_San Diego,W6818,23:32,32.84242,-113.306088
0_Austin_San Diego,F0659,23:32,32.84242,-113.306088
1_Austin_San Diego,K41556,14:10,32.85142,-117.124442
1_Austin_San Diego,U81573,14:10,32.85142,-117.124442
1_Austin_San Diego,K71511,14:10,32.85142,-117.124442
0_Austin_Los Angeles,Y0780,05:03,32.858569,-111.687016
0_Austin_San Diego,X4275,13:17,32.897119,-113.024335
0_Austin_San Diego,T4874,13:17,32.897119,-113.024335
0_Austin_San Diego,O4305,03:02,32.934272,-112.788285
0_Austin_San Diego,V91393,03:02,32.934272,-112.788285
0_Austin_Los Angeles,U2283,15:07,33.028523,-111.773004
0_Austin_Los Angeles,H31228,15:07,33.028523,-111.773004
0_Austin_Los Angeles,U4781,15:07,33.028523,-111.773004
1_Austin_San Diego,Y0780,05:01,33.286828,-111.970449
0_Austin_Philadelphia,U21646,22:45,33.392277,-94.588734
1_Austin_San Diego,O4305,03:01,33.457955,-112.315708
1_Austin_San Diego,V91393,03:01,33.457955,-112.315708
1_Austin_San Diego,J11227,14:37,33.461691,-112.435716
0_Austin_Los Angeles,S8885,05:30,33.462156,-112.054102
0_Austin_Los Angeles,M3672,15:35,33.462893,-112.165938
0_Austin_San Jose,V6676,18:55,33.462893,-112.165938
1_Austin_San Diego,T81226,04:35,33.466321,-117.136498
0_Austin_San Jose,D6310,09:28,33.521545,-113.073465
0_Austin_San Jose,B7883,19:34,33.563987,-113.318092
0_Austin_San Jose,E0654,20:13,33.606468,-114.537267
0_Austin_San Jose,N61030,20:13,33.606468,-114.537267
1_Austin_San Diego,X4805,01:00,33.61305,-113.644805
0_Austin_San Jose,N11361,10:06,33.639154,-114.387462
0_Austin_San Jose,J2644,10:06,33.639154,-114.387462
1_Austin_San Diego,U21368,12:36,33.652788,-113.934052
1_Austin_San Diego,A51391,22:12,33.674761,-115.941647
1_Austin_San Diego,Y0879,22:12,33.674761,-115.941647
1_Austin_San Diego,C9692,18:11,33.698724,-117.044436
0_Austin_San Jose,H51505,00:39,33.699635,-116.065662
1_Austin_San Diego,A4878,10:36,33.710571,-115.411752
0_Austin_Los Angeles,K2788,06:52,33.71521,-116.176698
0_Austin_Los Angeles,T6269,06:52,33.71521,-116.176698
0_Austin_San Jose,M61385,10:45,33.71521,-116.176698
0_Austin_San Jose,A4878,10:45,33.71521,-116.176698
1_Austin_San Diego,N51354,06:35,33.736229,-117.006734
1_Austin_San Diego,P7323,06:35,33.736229,-117.006734
0_Austin_Los Angeles,J0292,16:57,33.75427,-116.283393
0_Austin_Los Angeles,P9791,16:57,33.75427,-116.283393
0_Austin_Philadelphia,D51632,14:59,33.755894,-93.49768
1_Portland_Atlanta,P91693,13:17,33.758183,-84.379013
1_Austin_San Diego,Z31580,08:35,33.905008,-116.552534
1_Austin_San Diego,E0654,20:11,33.922924,-116.723438
1_Austin_San Diego,N61030,20:11,33.922924,-116.723438
0_Austin_San Jose,S3679,01:18,33.927995,-116.846286
0_Austin_Los Angeles,V21579,07:20,33.931462,-116.986167
0_Austin_San Jose,V01366,11:24,33.931462,-116.986167
0_Austin_San Jose,M6686,11:24,33.931462,-116.986167
0_Austin_Los Angeles,N11378,17:24,33.980253,-117.05068
0_Austin_San Jose,W7288,21:30,33.980253,-117.05068
0_Portland_Atlanta,M3897,12:42,33.987459,-84.545425
0_Portland_Atlanta,F4646,02:30,34.048497,-84.585987
0_Portland_Atlanta,G91672,02:30,34.048497,-84.585987
1_Portland_Atlanta,F9914,22:41,34.053146,-84.592696
1_Portland_Atlanta,U21646,22:41,34.053146,-84.592696
0_Austin_Los Angeles,U91357,07:47,34.068159,-117.600902
0_Austin_Los Angeles,D11401,07:47,34.068159,-117.600902
1_Austin_Los Angeles,U91396,14:23,34.06855,-118.039609
1_Austin_Los Angeles,W0887,14:23,34.06855,-118.039609
0_Austin_Los Angeles,P0270,17:52,34.078487,-117.741233
1_Portland_Atlanta,N11375,12:34,34.081591,-84.679475
1_Portland_Atlanta,F4646,02:26,34.118405,-84.739482
1_Portland_Atlanta,G91672,02:26,34.118405,-84.739482
0_Austin_San Jose,A51391,22:09,34.120649,-117.739046
0_Austin_San Jose,Y0879,22:09,34.120649,-117.739046
0_Austin_San Jose,N6327,01:56,34.134902,-117.333359
0_Austin_San Jose,H51390,12:03,34.136655,-117.537291
0_Austin_San Jose,J01261,12:03,34.136655,-117.537291
0_Austin_San Jose,A0670,22:48,34.213669,-118.231348
0_Portland_Atlanta,R41007,21:39,34.219969,-84.752689
1_Austin_Los Angeles,T21358,17:55,34.245958,-117.436745
1_Austin_Los Angeles,P0270,17:55,34.245958,-117.436745
1_Austin_Los Angeles,W41402,17:55,34.245958,-117.436745
1_Austin_Los Angeles,I31245,17:55,34.245958,-117.436745
1_Austin_Los Angeles,M41220,03:21,34.297959,-102.842296
0_Portland_Atlanta,Z11374,11:27,34.308963,-84.836595
0_Austin_San Jose,G8635,03:14,34.322756,-118.480441
0_Austin_San Jose,X4275,13:20,34.340877,-118.52087
0_Austin_San Jose,T4874,13:20,34.340877,-118.52087
1_Austin_Los Angeles,N51354,06:38,34.345098,-117.48003
1_Austin_Los Angeles,P7323,06:38,34.345098,-117.48003
1_Austin_Los Angeles,F0639,06:38,34.345098,-117.48003
1_Austin_Los Angeles,J11227,14:39,34.378026,-103.001181
1_Austin_San Jose,O9301,18:36,34.378026,-103.001181
0_Portland_Atlanta,L7896,01:14,34.425074,-84.92032
0_Portland_Atlanta,Z31373,01:14,34.425074,-84.92032
0_Austin_San Jose,R01221,23:27,34.42683,-118.585083
0_Austin_San Jose,E51395,23:27,34.42683,-118.585083
0_Austin_San Jose,W6818,23:27,34.42683,-118.585083
1_Portland_Atlanta,W01514,11:50,34.556951,-84.936239
1_Portland_Atlanta,J61692,11:50,34.556951,-84.936239
0_Austin_Philadelphia,E61523,07:13,34.641203,-92.443069
0_Austin_San Jose,Z6821,03:53,34.651292,-118.753973
0_Austin_San Jose,V11025,03:53,34.651292,-118.753973
0_Austin_San Jose,N31033,03:53,34.651292,-118.753973
1_Austin_Los Angeles,E7300,07:33,34.65805,-104.32845
0_Austin_San Jose,T0306,13:59,34.706155,-118.795169
1_Austin_Los Angeles,N11361,10:11,34.739191,-116.31212
1_Austin_San Jose,C71384,19:46,34.739191,-116.31212
1_Austin_San Jose,J8664,19:46,34.739191,-116.31212
1_Austin_Los Angeles,P4640,17:16,34.754437,-114.217742
1_Austin_Los Angeles,W7288,21:28,34.829564,-116.687868
1_Austin_San Jose,C1319,00:12,34.845823,-114.61422
1_Austin_Los Angeles,O61367,02:26,34.881782,-114.791128
1_Austin_Los Angeles,F4658,02:26,34.881782,-114.791128
1_Austin_Los Angeles,J41263,02:26,34.881782,-114.791128
1_Austin_San Jose,L0690,14:44,34.911722,-114.153245
1_Austin_San Jose,K21034,14:44,34.911722,-114.153245
0_Portland_Atlanta,J1633,10:11,34.917697,-85.146589
0_Portland_Atlanta,H61047,10:11,34.917697,-85.146589
0_Portland_Atlanta,Z01371,10:11,34.917697,-85.146589
1_Austin_San Jose,R3777,05:14,34.922532,-117.26793
0_Portland_Atlanta,O61367,19:08,34.991481,-85.48412
1_Portland_Atlanta,I31041,21:14,35.003023,-85.214095
0_Portland_Atlanta,V01366,08:56,35.00681,-85.526861
1_Portland_Atlanta,G6913,11:06,35.023071,-85.299094
1_Austin_Los Angeles,E0654,20:09,35.044323,-110.755936
1_Austin_San Jose,K41556,14:09,35.070634,-107.676238
1_Austin_Los Angeles,K1282,04:01,35.085119,-106.24596
1_Austin_San Jose,O11404,19:11,35.104824,-109.610151
1_Austin_San Jose,J01251,19:11,35.104824,-109.610151
1_Austin_Los Angeles,T91558,15:18,35.110422,-106.308678
1_Austin_San Jose,O3311,20:29,35.110422,-106.308678
1_Austin_San Jose,R2812,02:04,35.115928,-118.19011
1_Austin_San Jose,M41220,03:22,35.132185,-114.105304
1_Austin_San Jose,G8635,03:22,35.132185,-114.105304
1_Austin_Los Angeles,B7883,19:30,35.14745,-107.860278
0_Austin_Philadelphia,N11375,12:36,35.155545,-89.880261
1_Austin_Los Angeles,Y71383,09:31,35.189655,-113.443089
1_Austin_Los Angeles,V91253,09:31,35.189655,-113.443089
1_Austin_San Jose,P0270,17:54,35.189655,-113.443089
1_Austin_San Jose,I31245,17:54,35.189655,-113.443089
1_Austin_San Jose,E8814,12:51,35.192259,-111.621515
1_Austin_Los Angeles,U4295,01:07,35.192302,-109.427982
1_Austin_San Jose,D11401,07:49,35.192302,-109.427982
1_Austin_San Jose,X4809,01:29,35.202373,-111.470008
1_Austin_San Jose,P7323,06:32,35.20893,-113.273719
1_Austin_Los Angeles,V11554,13:04,35.216819,-112.396486
1_Austin_Los Angeles,R11572,13:04,35.216819,-112.396486
1_Austin_Los Angeles,Q71389,01:47,35.219661,-112.280628
1_Austin_San Jose,Z5258,09:42,35.219661,-112.280628
1_Austin_San Jose,Q0653,09:42,35.219661,-112.280628
1_Austin_San Jose,F41566,09:42,35.219661,-112.280628
1_Chicago_Charlotte,H7625,03:18,35.223873,-80.847923
1_Chicago_Charlotte,G91024,15:58,35.250194,-81.402006
1_Chicago_Charlotte,X41028,15:58,35.250194,-81.402006
1_Chicago_Charlotte,Y0879,16:47,35.272694,-82.371317
1_Chicago_Charlotte,B31356,04:08,35.27676,-81.536186
1_Austin_San Jose,J71377,07:07,35.354602,-119.252029
1_Austin_San Jose,Z01241,07:07,35.354602,-119.252029
0_Portland_Atlanta,P3889,17:53,35.364405,-85.963142
0_Austin_Philadelphia,S8885,23:03,35.371424,-89.469243
0_Austin_Philadelphia,O11673,23:03,35.371424,-89.469243
1_Chicago_Charlotte,Z61500,04:57,35.420381,-82.526142
0_Chicago_Charlotte,Z6641,06:18,35.48504,-80.874874
0_Austin_San Jose,T81226,04:31,35.49629,-119.530561
1_Austin_Los Angeles,R71233,15:57,35.528821,-108.750644
1_Austin_San Jose,R1321,22:21,35.528821,-108.750644
1_Austin_San Jose,A8624,10:59,35.532338,-108.645708
0_Austin_Philadelphia,F4646,02:27,35.871363,-84.268608
0_Austin_Philadelphia,G91672,02:27,35.871363,-84.268608
1_Portland_Atlanta,Y7657,19:46,35.913314,-86.508388
1_Portland_Atlanta,O61508,19:46,35.913314,-86.508388
1_Portland_Atlanta,R81528,19:46,35.913314,-86.508388
1_Portland_Atlanta,A41546,19:46,35.913314,-86.508388
0_Austin_Philadelphia,Z7634,20:40,35.929426,-84.919016
0_Austin_San Jose,J11227,14:38,35.933793,-119.911005
0_Austin_San Jose,K21034,14:38,35.933793,-119.911005
0_Austin_San Jose,Q01040,14:38,35.933793,-119.911005
0_Austin_Philadelphia,B01536,12:54,35.937854,-84.00955
0_Austin_Philadelphia,V01038,04:50,35.93808,-87.570947
0_Austin_Philadelphia,F61636,23:21,35.976589,-83.918064
1_Austin_Philadelphia,B01536,13:01,36.014147,-95.368597
0_Austin_Philadelphia,V2893,15:17,36.023619,-87.289516
1_Portland_Atlanta,O5931,09:39,36.041078,-86.65188
1_Portland_Atlanta,H01545,09:39,36.041078,-86.65188
0_Austin_Philadelphia,H61047,10:13,36.080322,-85.211352
0_Austin_Philadelphia,Z01371,10:13,36.080322,-85.211352
0_Austin_Philadelphia,I81643,07:32,36.142023,-86.652231
0_Austin_Philadelphia,F7906,07:32,36.142023,-86.652231
1_Chicago_Charlotte,S31664,18:26,36.184492,-83.273003
1_Chicago_Charlotte,D1936,18:26,36.184492,-83.273003
1_Chicago_Charlotte,T6269,18:26,36.184492,-83.273003
0_Austin_Philadelphia,P3889,17:59,36.191099,-86.180908
0_Austin_Philadelphia,H61364,17:59,36.191099,-86.180908
0_Austin_Philadelphia,X51023,05:09,36.205819,-83.091555
1_Chicago_Charlotte,N11361,06:36,36.274605,-83.282319
0_Portland_Atlanta,E3888,06:25,36.326099,-86.883842
0_Chicago_Charlotte,B31356,04:07,36.404456,-80.784131
1_Chicago_Charlotte,U21646,19:16,36.408934,-83.474428
1_Chicago_Charlotte,I81643,07:26,36.424313,-83.527554
1_Chicago_Charlotte,F7906,07:26,36.424313,-83.527554
1_Chicago_Charlotte,K3268,07:26,36.424313,-83.527554
1_Portland_Atlanta,V01366,08:55,36.521431,-87.216667
1_Chicago_Charlotte,R1919,20:05,36.648808,-83.700496
0_Austin_Philadelphia,S31664,18:17,36.690195,-82.020101
0_Chicago_Charlotte,F9914,22:40,36.727142,-80.754229
0_Chicago_Charlotte,U21646,22:40,36.727142,-80.754229
0_Chicago_Charlotte,J2928,12:18,36.789061,-80.835506
0_Portland_Atlanta,V2893,15:22,36.796023,-87.604675
0_Portland_Atlanta,G61059,15:22,36.796023,-87.604675
0_Austin_Philadelphia,Y0623,00:04,36.807306,-81.663253
0_Austin_Philadelphia,B7883,00:04,36.807306,-81.663253
0_Austin_Philadelphia,T31690,00:04,36.807306,-81.663253
0_Austin_Philadelphia,J21650,10:31,36.811208,-81.572145
0_Austin_Philadelphia,L31532,20:58,36.831458,-81.501528
0_Austin_Philadelphia,X01352,20:58,36.831458,-81.501528
1_Chicago_Charlotte,F31510,20:55,36.856519,-83.86978
1_Chicago_Charlotte,L31532,20:55,36.856519,-83.86978
1_Chicago_Charlotte,J21062,20:55,36.856519,-83.86978
1_Chicago_Charlotte,X01352,20:55,36.856519,-83.86978
0_Portland_Atlanta,X51023,05:09,36.861187,-87.707346
0_Austin_Philadelphia,T4874,13:12,36.937984,-80.99992
0_Austin_Philadelphia,N51354,13:12,36.937984,-80.99992
0_Austin_Philadelphia,A1648,23:39,36.947365,-80.896203
0_Austin_Philadelphia,X2929,23:39,36.947365,-80.896203
0_Austin_Philadelphia,Y61694,23:39,36.947365,-80.896203
0_Austin_Philadelphia,M41517,02:46,36.954888,-81.055649
0_Austin_Philadelphia,G01535,02:46,36.954888,-81.055649
0_Austin_Philadelphia,J4271,02:46,36.954888,-81.055649
1_Portland_Atlanta,S31664,18:19,36.960487,-87.858319
0_Austin_San Jose,B9291,05:49,36.969338,-121.414609
0_Austin_San Jose,D61232,05:49,36.969338,-121.414609
0_Austin_San Jose,J9662,05:49,36.969338,-121.414609
1_Austin_San Jose,F2813,12:09,36.970142,-121.416429
1_Austin_San Jose,R01221,23:31,36.98786,-121.454154
1_Austin_San Jose,W6818,23:31,36.98786,-121.454154
1_Austin_San Jose,F0659,23:31,36.98786,-121.454154
0_Austin_San Jose,O3316,15:55,36.988306,-121.448
0_Austin_San Jose,R71233,15:55,36.988306,-121.448
1_Austin_San Jose,X2685,00:47,36.990559,-121.383283
1_Portland_Atlanta,I81643,07:28,36.993141,-88.33386
1_Portland_Atlanta,F7906,07:28,36.993141,-88.33386
0_Portland_Atlanta,S8885,23:03,37.003188,-88.554428
0_Portland_Atlanta,P01518,23:03,37.003188,-88.554428
0_Portland_Atlanta,O11673,23:03,37.003188,-88.554428
1_Austin_San Jose,K1282,03:57,37.021586,-120.935576
1_Austin_San Jose,Z6821,03:57,37.021586,-120.935576
1_Austin_San Jose,X61018,03:57,37.021586,-120.935576
1_Austin_San Jose,V11025,03:57,37.021586,-120.935576
1_Austin_San Jose,F31510,03:57,37.021586,-120.935576
1_Portland_Atlanta,X91544,17:35,37.049317,-88.247681
0_Portland_Atlanta,J51538,03:53,37.06145,-88.187542
0_Austin_San Jose,R3777,05:10,37.061509,-121.058306
1_Austin_San Jose,Z8778,15:19,37.068513,-121.070266
1_Austin_San Jose,T91558,15:19,37.068513,-121.070266
0_Austin_San Jose,Z8778,15:17,37.101857,-121.123388
0_Austin_San Jose,T91558,15:17,37.101857,-121.123388
1_Austin_Philadelphia,J61531,00:27,37.105044,-93.781052
0_Chicago_Charlotte,J1633,10:07,37.141748,-81.137778
0_Chicago_Charlotte,H61047,10:07,37.141748,-81.137778
0_Chicago_Charlotte,Y51051,10:07,37.141748,-81.137778
0_Chicago_Charlotte,Z01371,10:07,37.141748,-81.137778
0_Austin_Philadelphia,X41028,15:54,37.153089,-80.326981
1_Chicago_Charlotte,R41007,21:44,37.182506,-84.136717
1_Chicago_Charlotte,A11633,21:44,37.182506,-84.136717
1_Portland_Atlanta,Y0879,16:52,37.191217,-88.685819
1_Chicago_Charlotte,S51061,09:54,37.22743,-84.217511
1_Chicago_Charlotte,Y91067,09:54,37.22743,-84.217511
1_Austin_San Jose,H11362,20:21,37.318368,-121.831268
1_Austin_San Jose,C01014,20:21,37.318368,-121.831268
0_Chicago_Charlotte,S31664,18:17,37.458807,-81.064436
0_Chicago_Charlotte,T4874,07:55,37.542553,-81.116035
0_Portland_Atlanta,S2884,11:35,37.605709,-88.998309
0_Austin_Philadelphia,P61649,00:22,37.60927,-79.614058
0_Austin_Philadelphia,S21000,10:49,37.655356,-79.54104
0_Austin_Philadelphia,I81643,10:49,37.655356,-79.54104
1_Chicago_Charlotte,F9914,22:34,37.708964,-84.319851
1_Chicago_Charlotte,B51013,10:44,37.786519,-84.320986
1_Chicago_Charlotte,Y01509,10:44,37.786519,-84.320986
1_Portland_Atlanta,P21416,06:01,37.927841,-88.946837
1_Portland_Atlanta,Y71383,06:01,37.927841,-88.946837
1_Austin_Philadelphia,W01514,11:45,37.967431,-91.759865
1_Austin_Philadelphia,J61692,11:45,37.967431,-91.759865
0_Chicago_Charlotte,N71017,16:06,37.989211,-81.328786
0_Chicago_Charlotte,F0663,16:06,37.989211,-81.328786
1_Austin_Philadelphia,A1648,23:41,38.013087,-91.59249
1_Austin_Philadelphia,X2929,23:41,38.013087,-91.59249
1_Austin_Philadelphia,Y61694,23:41,38.013087,-91.59249
1_Chicago_Charlotte,F61636,23:23,38.159439,-84.670365
1_Chicago_Charlotte,D51632,11:33,38.169628,-84.767486
1_Chicago_Charlotte,S2884,11:33,38.169628,-84.767486
0_Austin_Philadelphia,G21658,23:58,38.190419,-78.996975
0_Portland_Atlanta,B7883,00:07,38.325787,-88.955935
1_Chicago_Charlotte,U91645,12:23,38.343526,-85.691615
0_Chicago_Charlotte,G8626,13:55,38.363874,-81.676192
0_Chicago_Charlotte,J21650,13:55,38.363874,-81.676192
1_Austin_Philadelphia,Z11374,11:25,38.435255,-90.913645
1_Chicago_Charlotte,J61531,00:33,38.475788,-85.770138
1_Chicago_Charlotte,Q41642,00:33,38.475788,-85.770138
1_Chicago_Charlotte,V31548,00:33,38.475788,-85.770138
0_Austin_Philadelphia,R81640,16:12,38.516355,-78.779091
1_Portland_Atlanta,G61059,15:24,38.531023,-88.964636
1_Austin_Philadelphia,G6913,11:06,38.544318,-90.431895
1_Austin_Philadelphia,S8885,23:02,38.580462,-90.358903
1_Austin_Philadelphia,O11673,23:02,38.580462,-90.358903
1_Portland_Atlanta,A4878,05:17,38.624394,-88.973812
0_Portland_Atlanta,H61364,18:01,38.649195,-90.166074
0_Portland_Atlanta,Y0879,16:45,38.746087,-90.432467
1_Austin_Philadelphia,O61410,22:43,38.758199,-89.839641
1_Austin_Philadelphia,W21376,22:43,38.758199,-89.839641
0_Portland_Atlanta,N11361,06:33,38.785318,-90.527906
0_Austin_Philadelphia,C01014,21:34,38.797786,-77.585908
0_Austin_Philadelphia,W5902,21:34,38.797786,-77.585908
0_Austin_Philadelphia,E01407,21:34,38.797786,-77.585908
0_Chicago_Charlotte,Y0879,22:06,38.804865,-82.10297
0_Chicago_Charlotte,U41552,22:06,38.804865,-82.10297
0_Chicago_Charlotte,B11353,22:06,38.804865,-82.10297
0_Portland_Atlanta,G61059,15:30,38.820716,-91.18761
0_Austin_Philadelphia,G6913,11:08,38.824116,-77.704771
0_Chicago_Charlotte,W01514,11:44,38.842241,-82.213254
0_Portland_Atlanta,A4878,05:17,38.847814,-91.278733
0_Austin_Philadelphia,Q41642,00:41,38.854633,-77.80025
"0_Chicago_Washington, D.C.",F31510,20:55,38.921031,-77.062792
"0_Chicago_Washington, D.C.",L31532,20:55,38.921031,-77.062792
"0_Chicago_Washington, D.C.",J21062,20:55,38.921031,-77.062792
"0_Chicago_Washington, D.C.",X01352,20:55,38.921031,-77.062792
"0_Chicago_Washington, D.C.",F31510,20:55,38.921031,-77.062792
"0_Chicago_Washington, D.C.",L31532,20:55,38.921031,-77.062792
"0_Chicago_Washington, D.C.",J21062,20:55,38.921031,-77.062792
"0_Chicago_Washington, D.C.",X01352,20:55,38.921031,-77.062792
0_Austin_Philadelphia,S3907,18:53,38.953909,-78.182567
0_Austin_Philadelphia,H7625,03:22,38.965569,-77.180548
0_Austin_Philadelphia,K81656,03:22,38.965569,-77.180548
0_Portland_Atlanta,M5660,23:11,38.979134,-93.467858
0_Portland_Atlanta,P01518,23:11,38.979134,-93.467858
1_Portland_Atlanta,B51053,04:33,38.991386,-89.098639
1_Portland_Atlanta,T31058,04:33,38.991386,-89.098639
0_Portland_Atlanta,M41517,02:46,38.991884,-93.660344
0_Portland_Atlanta,G01535,02:46,38.991884,-93.660344
0_Portland_Atlanta,B01536,12:59,38.992518,-93.575424
0_Austin_Philadelphia,P11420,08:26,39.007978,-78.301016
"1_Chicago_Washington, D.C.",G6656,09:15,39.009809,-77.09745
"1_Chicago_Washington, D.C.",G6656,09:15,39.009809,-77.09745
0_Austin_Philadelphia,W1911,13:49,39.012999,-77.13393
0_Austin_Philadelphia,G41411,13:49,39.012999,-77.13393
0_Austin_Philadelphia,Z9272,13:49,39.012999,-77.13393
0_Austin_Philadelphia,N11378,13:49,39.012999,-77.13393
0_Chicago_Charlotte,Y7657,19:54,39.195927,-82.794398
0_Chicago_Charlotte,L41666,19:54,39.195927,-82.794398
0_Austin_Philadelphia,P21416,06:03,39.216524,-76.729176
0_Austin_Philadelphia,Q0653,16:30,39.229013,-76.624973
0_Austin_Philadelphia,F61636,16:30,39.229013,-76.624973
1_Austin_Philadelphia,J1633,10:09,39.275153,-88.089903
