Route_ID,Pallet_ID,Timestamp,Latitude,Longitude
1_Austin_Philadelphia,B01536,2025-02-14 13:01:42,36.014147,-95.368597
1_Austin_Philadelphia,J61531,2025-02-14 00:27:12,37.105044,-93.781052
1_Austin_Philadelphia,W01514,2025-02-14 11:45:00,37.967431,-91.759865
1_Austin_Philadelphia,J61692,2025-02-14 11:45:00,37.967431,-91.759865
1_Austin_Philadelphia,A1648,2025-02-14 23:41:12,38.013087,-91.59249
1_Austin_Philadelphia,X2929,2025-02-14 23:41:12,38.013087,-91.59249
1_Austin_Philadelphia,Y61694,2025-02-14 23:41:12,38.013087,-91.59249
1_Austin_Philadelphia,Z11374,2025-02-14 11:25:54,38.435255,-90.913645
1_Austin_Philadelphia,G6913,2025-02-14 11:06:42,38.544318,-90.431895
1_Austin_Philadelphia,S8885,2025-02-14 23:02:54,38.580462,-90.358903
1_Austin_Philadelphia,O11673,2025-02-14 23:02:54,38.580462,-90.358903
1_Austin_Philadelphia,O61410,2025-02-14 22:43:42,38.758199,-89.839641
1_Austin_Philadelphia,W21376,2025-02-14 22:43:42,38.758199,-89.839641
1_Austin_Philadelphia,J1633,2025-02-14 10:09:12,39.275153,-88.089903
1_Austin_Philadelphia,H61047,2025-02-14 10:09:12,39.275153,-88.089903
1_Austin_Philadelphia,Y51051,2025-02-14 10:09:12,39.275153,-88.089903
1_Austin_Philadelphia,Z01371,2025-02-14 10:09:12,39.275153,-88.089903
1_Austin_Philadelphia,Y0879,2025-02-14 22:05:24,39.402104,-87.759926
1_Austin_Philadelphia,U41552,2025-02-14 22:05:24,39.402104,-87.759926
1_Austin_Philadelphia,Y91067,2025-02-14 09:50:00,39.522655,-86.886769
1_Austin_Philadelphia,E81071,2025-02-14 09:50:00,39.522655,-86.886769
1_Austin_Philadelphia,R41007,2025-02-14 21:46:12,39.615673,-86.472577
1_Austin_Philadelphia,A11633,2025-02-14 21:46:12,39.615673,-86.472577
1_Austin_Philadelphia,S21021,2025-02-14 21:27:00,39.801754,-86.090347
1_Austin_Philadelphia,H11669,2025-02-14 21:27:00,39.801754,-86.090347
1_Austin_Philadelphia,G6656,2025-02-14 09:11:42,39.859657,-84.978686
1_Austin_Philadelphia,A8624,2025-02-14 21:07:48,39.837774,-84.482019
1_Austin_Philadelphia,I31041,2025-02-14 21:07:48,39.837774,-84.482019
1_Austin_Philadelphia,T01048,2025-02-14 21:07:48,39.837774,-84.482019
1_Austin_Philadelphia,T0932,2025-02-14 21:07:48,39.837774,-84.482019
1_Austin_Philadelphia,W3666,2025-02-14 08:52:30,39.962999,-83.310096
1_Austin_Philadelphia,F31510,2025-02-14 20:48:42,39.947723,-83.031928
1_Austin_Philadelphia,J21062,2025-02-14 20:48:42,39.947723,-83.031928
1_Austin_Philadelphia,O71068,2025-02-14 20:48:42,39.947723,-83.031928
1_Austin_Philadelphia,F2918,2025-02-14 08:33:18,39.945545,-82.435259
1_Austin_Philadelphia,T4874,2025-02-14 07:55:00,40.117293,-80.470303
1_Austin_Philadelphia,Y7657,2025-02-14 19:51:12,40.124077,-80.369352
1_Austin_Philadelphia,L41666,2025-02-14 19:51:12,40.124077,-80.369352
1_Austin_Philadelphia,A41546,2025-02-14 19:51:12,40.124077,-80.369352
1_Austin_Philadelphia,E61523,2025-02-14 07:16:36,40.153983,-79.46955
1_Austin_Philadelphia,O11404,2025-02-14 19:12:48,40.127646,-79.295928
1_Austin_Philadelphia,O61367,2025-02-14 19:12:48,40.127646,-79.295928
1_Austin_Philadelphia,S3907,2025-02-14 18:53:36,40.009069,-78.606815
1_Austin_Philadelphia,N11361,2025-02-14 06:38:18,39.985792,-78.245585
1_Austin_Philadelphia,D1936,2025-02-14 18:34:30,40.032826,-78.136351
1_Austin_Philadelphia,Z6641,2025-02-14 06:19:06,40.164236,-77.602506
1_Austin_Philadelphia,P21416,2025-02-14 06:00:00,40.210758,-76.754568
1_Austin_Philadelphia,Y71383,2025-02-14 06:00:00,40.210758,-76.754568
1_Austin_Philadelphia,P3889,2025-02-14 17:56:06,40.227614,-76.495751
1_Austin_Philadelphia,H61364,2025-02-14 17:56:06,40.227614,-76.495751
1_Austin_Philadelphia,M11008,2025-02-14 05:21:36,39.989331,-75.206397
1_Austin_Philadelphia,A4878,2025-02-14 05:21:36,39.989331,-75.206397
1_Austin_Philadelphia,F3629,2025-02-14 17:17:48,39.95815,-75.166025
1_Austin_Philadelphia,M31386,2025-02-14 17:17:48,39.95815,-75.166025
0_Austin_San Diego,S81206,2025-02-14 09:59:54,30.205646,-98.133184
0_Austin_San Diego,O3316,2025-02-14 15:56:48,30.67786,-101.331673
0_Austin_San Diego,L8886,2025-02-14 02:53:00,31.777512,-106.425747
0_Austin_San Diego,H9296,2025-02-14 23:22:48,31.800323,-106.519953
0_Austin_San Diego,J11227,2025-02-14 14:37:06,32.26535,-106.981946
0_Austin_San Diego,B9291,2025-02-14 05:51:24,32.179893,-108.385132
0_Austin_San Diego,D61232,2025-02-14 05:51:24,32.179893,-108.385132
0_Austin_San Diego,Q0324,2025-02-14 17:35:30,32.330045,-109.513703
0_Austin_San Diego,M81563,2025-02-14 17:35:30,32.330045,-109.513703
0_Austin_San Diego,C71205,2025-02-14 00:04:12,32.132489,-110.885894
0_Austin_San Diego,S21256,2025-02-14 10:19:06,32.174189,-110.93869
0_Austin_San Diego,I51209,2025-02-14 20:33:54,32.198035,-110.978641
0_Austin_San Diego,O3311,2025-02-14 20:33:54,32.198035,-110.978641
0_Austin_San Diego,O2645,2025-02-14 20:33:54,32.198035,-110.978641
0_Austin_San Diego,X4809,2025-02-14 01:33:24,32.647692,-111.393046
0_Austin_San Diego,M01551,2025-02-14 11:48:18,32.735042,-111.549868
0_Austin_San Diego,O4305,2025-02-14 03:02:36,32.934272,-112.788285
0_Austin_San Diego,V91393,2025-02-14 03:02:36,32.934272,-112.788285
0_Austin_San Diego,X4275,2025-02-14 13:17:30,32.897119,-113.024335
0_Austin_San Diego,T4874,2025-02-14 13:17:30,32.897119,-113.024335
0_Austin_San Diego,R01221,2025-02-14 23:32:18,32.84242,-113.306088
0_Austin_San Diego,W6818,2025-02-14 23:32:18,32.84242,-113.306088
0_Austin_San Diego,F0659,2025-02-14 23:32:18,32.84242,-113.306088
0_Austin_San Diego,T81226,2025-02-14 04:31:48,32.670707,-114.415188
0_Austin_San Diego,L0690,2025-02-14 14:46:42,32.714463,-114.611599
0_Austin_San Diego,U4252,2025-02-14 14:46:42,32.714463,-114.611599
0_Austin_San Diego,K21034,2025-02-14 14:46:42,32.714463,-114.611599
0_Austin_San Diego,M31237,2025-02-14 16:15:54,32.686833,-116.091951
0_Austin_San Diego,K2788,2025-02-14 16:15:54,32.686833,-116.091951
0_Austin_San Diego,Q0324,2025-02-14 17:45:06,32.820637,-116.587034
0_Austin_San Diego,K91360,2025-02-14 19:14:18,32.753206,-117.011886
0_Austin_San Diego,O11404,2025-02-14 19:14:18,32.753206,-117.011886
0_Austin_San Diego,J01251,2025-02-14 19:14:18,32.753206,-117.011886
1_Austin_San Diego,J21650,2025-02-14 13:55:00,30.234429,-97.9089
1_Austin_San Diego,W6330,2025-02-14 19:29:54,30.302688,-99.057321
1_Austin_San Diego,Q51653,2025-02-14 15:29:12,30.726469,-101.538915
1_Austin_San Diego,N6327,2025-02-14 01:52:54,30.881884,-102.679849
1_Austin_San Diego,R9264,2025-02-14 23:04:30,31.063058,-104.497885
1_Austin_San Diego,D6310,2025-02-14 09:28:12,31.173337,-105.357238
1_Austin_San Diego,S8885,2025-02-14 05:27:30,31.813633,-106.547897
1_Austin_San Diego,U2283,2025-02-14 15:03:06,32.282542,-107.681807
1_Austin_San Diego,H31228,2025-02-14 15:03:06,32.282542,-107.681807
1_Austin_San Diego,E11218,2025-02-14 13:02:42,32.227519,-109.048391
1_Austin_San Diego,W31216,2025-02-14 22:38:18,31.99376,-110.173524
1_Austin_San Diego,I51209,2025-02-14 20:38:00,32.113989,-110.856866
1_Austin_San Diego,O2645,2025-02-14 20:38:00,32.113989,-110.856866
1_Austin_San Diego,Z01241,2025-02-14 07:01:42,32.368556,-111.099662
1_Austin_San Diego,O9301,2025-02-14 18:37:36,32.498841,-111.264929
1_Austin_San Diego,Y21565,2025-02-14 18:37:36,32.498841,-111.264929
1_Austin_San Diego,Y0780,2025-02-14 05:01:24,33.286828,-111.970449
1_Austin_San Diego,O4305,2025-02-14 03:01:00,33.457955,-112.315708
1_Austin_San Diego,V91393,2025-02-14 03:01:00,33.457955,-112.315708
1_Austin_San Diego,J11227,2025-02-14 14:37:00,33.461691,-112.435716
1_Austin_San Diego,X4805,2025-02-14 01:00:42,33.61305,-113.644805
1_Austin_San Diego,U21368,2025-02-14 12:36:36,33.652788,-113.934052
1_Austin_San Diego,A4878,2025-02-14 10:36:18,33.710571,-115.411752
1_Austin_San Diego,A51391,2025-02-14 22:12:12,33.674761,-115.941647
1_Austin_San Diego,Y0879,2025-02-14 22:12:12,33.674761,-115.941647
1_Austin_San Diego,Z31580,2025-02-14 08:35:54,33.905008,-116.552534
1_Austin_San Diego,E0654,2025-02-14 20:11:54,33.922924,-116.723438
1_Austin_San Diego,N61030,2025-02-14 20:11:54,33.922924,-116.723438
1_Austin_San Diego,N51354,2025-02-14 06:35:36,33.736229,-117.006734
1_Austin_San Diego,P7323,2025-02-14 06:35:36,33.736229,-117.006734
1_Austin_San Diego,C9692,2025-02-14 18:11:30,33.698724,-117.044436
1_Austin_San Diego,T81226,2025-02-14 04:35:12,33.466321,-117.136498
1_Austin_San Diego,K41556,2025-02-14 14:10:48,32.85142,-117.124442
1_Austin_San Diego,U81573,2025-02-14 14:10:48,32.85142,-117.124442
1_Austin_San Diego,K71511,2025-02-14 14:10:48,32.85142,-117.124442
0_Austin_San Jose,M1320,2025-02-14 11:10:54,30.67786,-101.331673
0_Austin_San Jose,U91645,2025-02-14 12:28:24,31.062044,-104.152762
0_Austin_San Jose,W31216,2025-02-14 22:34:48,31.067458,-104.223035
0_Austin_San Jose,O4305,2025-02-14 03:00:42,31.054699,-104.953282
0_Austin_San Jose,P61649,2025-02-14 03:39:24,31.337262,-105.886111
0_Austin_San Jose,W0887,2025-02-14 14:24:36,31.800323,-106.519953
0_Austin_San Jose,U2283,2025-02-14 15:03:24,32.242035,-107.251072
0_Austin_San Jose,H31228,2025-02-14 15:03:24,32.242035,-107.251072
0_Austin_San Jose,B3784,2025-02-14 15:42:06,32.354739,-108.749532
0_Austin_San Jose,M31237,2025-02-14 16:20:54,32.348826,-109.742093
0_Austin_San Jose,K2788,2025-02-14 16:20:54,32.348826,-109.742093
0_Austin_San Jose,T6269,2025-02-14 06:53:12,31.965654,-110.460674
0_Austin_San Jose,P9791,2025-02-14 16:59:36,31.985766,-110.565191
0_Austin_San Jose,Q0324,2025-02-14 17:38:24,32.258584,-110.999965
0_Austin_San Jose,M81563,2025-02-14 17:38:24,32.258584,-110.999965
0_Austin_San Jose,V6676,2025-02-14 18:55:54,33.462893,-112.165938
0_Austin_San Jose,D6310,2025-02-14 09:28:12,33.521545,-113.073465
0_Austin_San Jose,B7883,2025-02-14 19:34:42,33.563987,-113.318092
0_Austin_San Jose,N11361,2025-02-14 10:06:54,33.639154,-114.387462
0_Austin_San Jose,J2644,2025-02-14 10:06:54,33.639154,-114.387462
0_Austin_San Jose,E0654,2025-02-14 20:13:24,33.606468,-114.537267
0_Austin_San Jose,N61030,2025-02-14 20:13:24,33.606468,-114.537267
0_Austin_San Jose,H51505,2025-02-14 00:39:12,33.699635,-116.065662
0_Austin_San Jose,M61385,2025-02-14 10:45:42,33.71521,-116.176698
0_Austin_San Jose,A4878,2025-02-14 10:45:42,33.71521,-116.176698
0_Austin_San Jose,S3679,2025-02-14 01:18:00,33.927995,-116.846286
0_Austin_San Jose,V01366,2025-02-14 11:24:30,33.931462,-116.986167
0_Austin_San Jose,M6686,2025-02-14 11:24:30,33.931462,-116.986167
0_Austin_San Jose,W7288,2025-02-14 21:30:54,33.980253,-117.05068
0_Austin_San Jose,N6327,2025-02-14 01:56:42,34.134902,-117.333359
0_Austin_San Jose,H51390,2025-02-14 12:03:12,34.136655,-117.537291
0_Austin_San Jose,J01261,2025-02-14 12:03:12,34.136655,-117.537291
0_Austin_San Jose,A51391,2025-02-14 22:09:42,34.120649,-117.739046
0_Austin_San Jose,Y0879,2025-02-14 22:09:42,34.120649,-117.739046
0_Austin_San Jose,A0670,2025-02-14 22:48:24,34.213669,-118.231348
0_Austin_San Jose,G8635,2025-02-14 03:14:18,34.322756,-118.480441
0_Austin_San Jose,X4275,2025-02-14 13:20:42,34.340877,-118.52087
0_Austin_San Jose,T4874,2025-02-14 13:20:42,34.340877,-118.52087
0_Austin_San Jose,R01221,2025-02-14 23:27:12,34.42683,-118.585083
0_Austin_San Jose,E51395,2025-02-14 23:27:12,34.42683,-118.585083
0_Austin_San Jose,W6818,2025-02-14 23:27:12,34.42683,-118.585083
0_Austin_San Jose,Z6821,2025-02-14 03:53:00,34.651292,-118.753973
0_Austin_San Jose,V11025,2025-02-14 03:53:00,34.651292,-118.753973
0_Austin_San Jose,N31033,2025-02-14 03:53:00,34.651292,-118.753973
0_Austin_San Jose,T0306,2025-02-14 13:59:30,34.706155,-118.795169
0_Austin_San Jose,T81226,2025-02-14 04:31:48,35.49629,-119.530561
0_Austin_San Jose,J11227,2025-02-14 14:38:12,35.933793,-119.911005
0_Austin_San Jose,K21034,2025-02-14 14:38:12,35.933793,-119.911005
0_Austin_San Jose,Q01040,2025-02-14 14:38:12,35.933793,-119.911005
0_Austin_San Jose,R3777,2025-02-14 05:10:30,37.061509,-121.058306
0_Austin_San Jose,Z8778,2025-02-14 15:17:00,37.101857,-121.123388
0_Austin_San Jose,T91558,2025-02-14 15:17:00,37.101857,-121.123388
0_Austin_San Jose,B9291,2025-02-14 05:49:18,36.969338,-121.414609
0_Austin_San Jose,D61232,2025-02-14 05:49:18,36.969338,-121.414609
0_Austin_San Jose,J9662,2025-02-14 05:49:18,36.969338,-121.414609
0_Austin_San Jose,O3316,2025-02-14 15:55:42,36.988306,-121.448
0_Austin_San Jose,R71233,2025-02-14 15:55:42,36.988306,-121.448
1_Austin_San Jose,U4252,2025-02-14 14:51:48,31.743989,-99.336018
1_Austin_San Jose,O9301,2025-02-14 18:36:42,34.378026,-103.001181
1_Austin_San Jose,O3311,2025-02-14 20:29:06,35.110422,-106.308678
1_Austin_San Jose,K41556,2025-02-14 14:09:24,35.070634,-107.676238
1_Austin_San Jose,A8624,2025-02-14 10:59:30,35.532338,-108.645708
1_Austin_San Jose,R1321,2025-02-14 22:21:30,35.528821,-108.750644
1_Austin_San Jose,D11401,2025-02-14 07:49:36,35.192302,-109.427982
1_Austin_San Jose,O11404,2025-02-14 19:11:42,35.104824,-109.610151
1_Austin_San Jose,J01251,2025-02-14 19:11:42,35.104824,-109.610151
1_Austin_San Jose,X4809,2025-02-14 01:29:54,35.202373,-111.470008
1_Austin_San Jose,E8814,2025-02-14 12:51:54,35.192259,-111.621515
1_Austin_San Jose,Z5258,2025-02-14 09:42:06,35.219661,-112.280628
1_Austin_San Jose,Q0653,2025-02-14 09:42:06,35.219661,-112.280628
1_Austin_San Jose,F41566,2025-02-14 09:42:06,35.219661,-112.280628
1_Austin_San Jose,P7323,2025-02-14 06:32:12,35.20893,-113.273719
1_Austin_San Jose,P0270,2025-02-14 17:54:12,35.189655,-113.443089
1_Austin_San Jose,I31245,2025-02-14 17:54:12,35.189655,-113.443089
1_Austin_San Jose,M41220,2025-02-14 03:22:18,35.132185,-114.105304
1_Austin_San Jose,G8635,2025-02-14 03:22:18,35.132185,-114.105304
1_Austin_San Jose,L0690,2025-02-14 14:44:24,34.911722,-114.153245
1_Austin_San Jose,K21034,2025-02-14 14:44:24,34.911722,-114.153245
1_Austin_San Jose,C1319,2025-02-14 00:12:30,34.845823,-114.61422
1_Austin_San Jose,C71384,2025-02-14 19:46:42,34.739191,-116.31212
1_Austin_San Jose,J8664,2025-02-14 19:46:42,34.739191,-116.31212
1_Austin_San Jose,R3777,2025-02-14 05:14:48,34.922532,-117.26793
1_Austin_San Jose,R2812,2025-02-14 02:04:54,35.115928,-118.19011
1_Austin_San Jose,J71377,2025-02-14 07:07:12,35.354602,-119.252029
1_Austin_San Jose,Z01241,2025-02-14 07:07:12,35.354602,-119.252029
1_Austin_San Jose,K1282,2025-02-14 03:57:18,37.021586,-120.935576
1_Austin_San Jose,Z6821,2025-02-14 03:57:18,37.021586,-120.935576
1_Austin_San Jose,X61018,2025-02-14 03:57:18,37.021586,-120.935576
1_Austin_San Jose,V11025,2025-02-14 03:57:18,37.021586,-120.935576
1_Austin_San Jose,F31510,2025-02-14 03:57:18,37.021586,-120.935576
1_Austin_San Jose,Z8778,2025-02-14 15:19:24,37.068513,-121.070266
1_Austin_San Jose,T91558,2025-02-14 15:19:24,37.068513,-121.070266
1_Austin_San Jose,X2685,2025-02-14 00:47:30,36.990559,-121.383283
1_Austin_San Jose,F2813,2025-02-14 12:09:30,36.970142,-121.416429
1_Austin_San Jose,R01221,2025-02-14 23:31:30,36.98786,-121.454154
1_Austin_San Jose,W6818,2025-02-14 23:31:30,36.98786,-121.454154
1_Austin_San Jose,F0659,2025-02-14 23:31:30,36.98786,-121.454154
1_Austin_San Jose,H11362,2025-02-14 20:21:42,37.318368,-121.831268
1_Austin_San Jose,C01014,2025-02-14 20:21:42,37.318368,-121.831268
